Company,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Year,Quarter
Chevron,2017-08-25,107.82,108.71,107.52,108.23,4379002.0,0.0,1.0,107.82,108.71,107.52,108.23,4379002.0,2017,2017Q3
Chevron,2017-08-28,108.54,108.59,107.27,107.76,3615082.0,0.0,1.0,108.54,108.59,107.27,107.76,3615082.0,2017,2017Q3
Chevron,2017-08-29,107.43,108.05,107.04,107.86,3221921.0,0.0,1.0,107.43,108.05,107.04,107.86,3221921.0,2017,2017Q3
Chevron,2017-08-30,107.58,107.8422,107.1,107.73,3121681.0,0.0,1.0,107.58,107.8422,107.1,107.73,3121681.0,2017,2017Q3
Chevron,2017-08-31,108.0,108.23,107.5,107.62,5470518.0,0.0,1.0,108.0,108.23,107.5,107.62,5470518.0,2017,2017Q3
Chevron,2017-09-01,107.68,109.16,107.51,108.76,3626500.0,0.0,1.0,107.68,109.16,107.51,108.76,3626500.0,2017,2017Q3
Chevron,2017-09-05,109.36,110.26,108.7,109.44,5198459.0,0.0,1.0,109.36,110.26,108.7,109.44,5198459.0,2017,2017Q3
Chevron,2017-09-06,110.0,112.23,109.8,111.79,8476523.0,0.0,1.0,110.0,112.23,109.8,111.79,8476523.0,2017,2017Q3
Chevron,2017-09-07,112.18,112.87,111.36,111.8,5832896.0,0.0,1.0,112.18,112.87,111.36,111.8,5832896.0,2017,2017Q3
Chevron,2017-09-08,111.59,111.75,110.53,110.78,3950241.0,0.0,1.0,111.59,111.75,110.53,110.78,3950241.0,2017,2017Q3
Chevron,2017-09-11,111.83,112.57,111.52,112.52,5855355.0,0.0,1.0,111.83,112.57,111.52,112.52,5855355.0,2017,2017Q3
Chevron,2017-09-12,112.82,112.9467,111.855,112.49,5108238.0,0.0,1.0,112.82,112.9467,111.855,112.49,5108238.0,2017,2017Q3
Chevron,2017-09-13,112.49,114.32,112.28,114.18,5864549.0,0.0,1.0,112.49,114.32,112.28,114.18,5864549.0,2017,2017Q3
Chevron,2017-09-14,114.26,115.3379,114.18,114.45,5812288.0,0.0,1.0,114.26,115.3379,114.18,114.45,5812288.0,2017,2017Q3
Chevron,2017-09-15,114.83,114.91,113.63,114.63,8080530.0,0.0,1.0,114.83,114.91,113.63,114.63,8080530.0,2017,2017Q3
Chevron,2017-09-18,114.42,115.22,114.32,115.19,4950537.0,0.0,1.0,114.42,115.22,114.32,115.19,4950537.0,2017,2017Q3
Chevron,2017-09-19,115.25,116.4209,115.19,116.34,6162197.0,0.0,1.0,115.25,116.4209,115.19,116.34,6162197.0,2017,2017Q3
Chevron,2017-09-20,116.5,117.15,116.195,116.37,4963245.0,0.0,1.0,116.5,117.15,116.195,116.37,4963245.0,2017,2017Q3
Chevron,2017-09-21,116.22,116.515,115.83,116.47,4153128.0,0.0,1.0,116.22,116.515,115.83,116.47,4153128.0,2017,2017Q3
Chevron,2017-09-22,116.41,117.83,116.27,117.29,5243504.0,0.0,1.0,116.41,117.83,116.27,117.29,5243504.0,2017,2017Q3
Chevron,2017-09-25,117.23,118.33,117.02,117.99,5881832.0,0.0,1.0,117.23,118.33,117.02,117.99,5881832.0,2017,2017Q3
Chevron,2017-09-26,117.79,118.0254,117.25,117.52,4412721.0,0.0,1.0,117.79,118.0254,117.25,117.52,4412721.0,2017,2017Q3
Chevron,2017-09-27,117.46,117.5952,116.77,117.45,3822666.0,0.0,1.0,117.46,117.5952,116.77,117.45,3822666.0,2017,2017Q3
Chevron,2017-09-28,117.17,118.13,117.02,117.62,4929694.0,0.0,1.0,117.17,118.13,117.02,117.62,4929694.0,2017,2017Q3
Chevron,2017-09-29,117.17,117.52,116.73,117.5,4843010.0,0.0,1.0,117.17,117.52,116.73,117.5,4843010.0,2017,2017Q3
Chevron,2017-10-02,116.42,117.79,115.533,117.43,4259907.0,0.0,1.0,116.42,117.79,115.533,117.43,4259907.0,2017,2017Q4
Chevron,2017-10-03,117.08,118.25,117.01,117.82,3885240.0,0.0,1.0,117.08,118.25,117.01,117.82,3885240.0,2017,2017Q4
Chevron,2017-10-04,117.82,117.87,117.1278,117.58,3435899.0,0.0,1.0,117.82,117.87,117.1278,117.58,3435899.0,2017,2017Q4
Chevron,2017-10-05,117.45,118.69,117.33,118.58,5365139.0,0.0,1.0,117.45,118.69,117.33,118.58,5365139.0,2017,2017Q4
Chevron,2017-10-06,117.95,118.15,116.8,117.03,3515393.0,0.0,1.0,117.95,118.15,116.8,117.03,3515393.0,2017,2017Q4
Chevron,2017-10-09,117.34,118.08,117.01,117.71,2943793.0,0.0,1.0,117.34,118.08,117.01,117.71,2943793.0,2017,2017Q4
Chevron,2017-10-10,118.4,119.815,118.29,118.8,5669302.0,0.0,1.0,118.4,119.815,118.29,118.8,5669302.0,2017,2017Q4
Chevron,2017-10-11,119.21,119.52,118.58,119.33,3856352.0,0.0,1.0,119.21,119.52,118.58,119.33,3856352.0,2017,2017Q4
Chevron,2017-10-12,118.49,119.65,118.31,119.14,3914963.0,0.0,1.0,118.49,119.65,118.31,119.14,3914963.0,2017,2017Q4
Chevron,2017-10-13,119.79,120.0,119.07,119.16,4623338.0,0.0,1.0,119.79,120.0,119.07,119.16,4623338.0,2017,2017Q4
Chevron,2017-10-16,119.84,120.89,119.43,120.13,5496797.0,0.0,1.0,119.84,120.89,119.43,120.13,5496797.0,2017,2017Q4
Chevron,2017-10-17,120.23,120.74,119.8291,120.22,4329138.0,0.0,1.0,120.23,120.74,119.8291,120.22,4329138.0,2017,2017Q4
Chevron,2017-10-18,119.4,120.02,117.99,118.15,5498454.0,0.0,1.0,119.4,120.02,117.99,118.15,5498454.0,2017,2017Q4
Chevron,2017-10-19,118.06,118.74,117.95,118.2,4379927.0,0.0,1.0,118.06,118.74,117.95,118.2,4379927.0,2017,2017Q4
Chevron,2017-10-20,118.61,118.78,118.07,118.64,4904672.0,0.0,1.0,118.61,118.78,118.07,118.64,4904672.0,2017,2017Q4
Chevron,2017-10-23,118.72,119.3,118.45,118.93,3774848.0,0.0,1.0,118.72,119.3,118.45,118.93,3774848.0,2017,2017Q4
Chevron,2017-10-24,119.48,119.92,119.07,119.23,4429673.0,0.0,1.0,119.48,119.92,119.07,119.23,4429673.0,2017,2017Q4
Chevron,2017-10-25,119.0,119.44,118.145,118.515,3479360.0,0.0,1.0,119.0,119.44,118.145,118.515,3479360.0,2017,2017Q4
Chevron,2017-10-26,118.78,119.0,118.14,118.44,4082742.0,0.0,1.0,118.78,119.0,118.14,118.44,4082742.0,2017,2017Q4
Chevron,2017-10-27,116.13,116.4,112.57,113.54,14493030.0,0.0,1.0,116.13,116.4,112.57,113.54,14493030.0,2017,2017Q4
Chevron,2017-10-30,113.17,115.1,112.841,114.39,7483482.0,0.0,1.0,113.17,115.1,112.841,114.39,7483482.0,2017,2017Q4
Chevron,2017-10-31,114.45,116.38,113.82,115.89,7060737.0,0.0,1.0,114.45,116.38,113.82,115.89,7060737.0,2017,2017Q4
Chevron,2017-11-01,116.3,116.97,115.35,115.9,5008363.0,0.0,1.0,116.3,116.97,115.35,115.9,5008363.0,2017,2017Q4
Chevron,2017-11-02,116.21,116.47,114.705,115.33,4312542.0,0.0,1.0,116.21,116.47,114.705,115.33,4312542.0,2017,2017Q4
Chevron,2017-11-03,115.48,115.75,114.73,114.99,4098372.0,0.0,1.0,115.48,115.75,114.73,114.99,4098372.0,2017,2017Q4
Chevron,2017-11-06,115.37,117.155,114.99,117.04,5231826.0,0.0,1.0,115.37,117.155,114.99,117.04,5231826.0,2017,2017Q4
Chevron,2017-11-07,117.38,118.0,116.4757,117.24,5154136.0,0.0,1.0,117.38,118.0,116.4757,117.24,5154136.0,2017,2017Q4
Chevron,2017-11-09,115.9,117.5,115.62,117.24,5092355.0,0.0,1.0,115.9,117.5,115.62,117.24,5092355.0,2017,2017Q4
Chevron,2017-11-10,116.71,117.31,116.1,117.18,5109922.0,0.0,1.0,116.71,117.31,116.1,117.18,5109922.0,2017,2017Q4
Chevron,2017-11-13,117.22,117.765,116.68,117.23,4268485.0,0.0,1.0,117.22,117.765,116.68,117.23,4268485.0,2017,2017Q4
Chevron,2017-11-14,116.82,117.255,116.25,116.92,6992479.0,0.0,1.0,116.82,117.255,116.25,116.92,6992479.0,2017,2017Q4
Chevron,2017-11-15,116.21,117.2295,116.07,116.45,5227235.0,0.0,1.0,116.21,117.2295,116.07,116.45,5227235.0,2017,2017Q4
Chevron,2017-11-16,115.25,115.82,114.38,114.57,5888715.0,0.0,1.0,115.25,115.82,114.38,114.57,5888715.0,2017,2017Q4
Chevron,2017-11-17,114.67,114.99,113.9,114.71,4328766.0,0.0,1.0,114.67,114.99,113.9,114.71,4328766.0,2017,2017Q4
Chevron,2017-11-20,114.77,115.03,114.44,114.72,4632192.0,0.0,1.0,114.77,115.03,114.44,114.72,4632192.0,2017,2017Q4
Chevron,2017-11-21,115.14,115.86,114.92,115.17,4483737.0,0.0,1.0,115.14,115.86,114.92,115.17,4483737.0,2017,2017Q4
Chevron,2017-11-22,115.49,116.7798,115.32,115.91,3945722.0,0.0,1.0,115.49,116.7798,115.32,115.91,3945722.0,2017,2017Q4
Chevron,2017-11-24,116.55,116.85,116.31,116.51,1744165.0,0.0,1.0,116.55,116.85,116.31,116.51,1744165.0,2017,2017Q4
Chevron,2017-11-27,115.85,116.03,115.24,115.59,4290516.0,0.0,1.0,115.85,116.03,115.24,115.59,4290516.0,2017,2017Q4
Chevron,2017-11-28,115.92,116.81,115.74,116.45,3922907.0,0.0,1.0,115.92,116.81,115.74,116.45,3922907.0,2017,2017Q4
Chevron,2017-11-29,116.2,117.25,115.83,117.18,3610999.0,0.0,1.0,116.2,117.25,115.83,117.18,3610999.0,2017,2017Q4
Chevron,2017-11-30,117.26,119.15,117.23,118.99,7663025.0,0.0,1.0,117.26,119.15,117.23,118.99,7663025.0,2017,2017Q4
Chevron,2017-12-01,119.81,120.46,118.52,119.51,6831814.0,0.0,1.0,119.81,120.46,118.52,119.51,6831814.0,2017,2017Q4
Chevron,2017-12-04,119.81,122.3,119.37,120.84,7352591.0,0.0,1.0,119.81,122.3,119.37,120.84,7352591.0,2017,2017Q4
Chevron,2017-12-05,120.77,121.4,120.151,120.39,4310004.0,0.0,1.0,120.77,121.4,120.151,120.39,4310004.0,2017,2017Q4
Chevron,2017-12-06,120.3,120.88,119.52,119.61,4820406.0,0.0,1.0,120.3,120.88,119.52,119.61,4820406.0,2017,2017Q4
Chevron,2017-12-07,120.0,120.1,118.96,119.63,4905612.0,0.0,1.0,120.0,120.1,118.96,119.63,4905612.0,2017,2017Q4
Chevron,2017-12-08,120.01,120.2412,119.1,119.92,4085345.0,0.0,1.0,120.01,120.2412,119.1,119.92,4085345.0,2017,2017Q4
Chevron,2017-12-11,120.29,121.11,120.12,120.42,5399424.0,0.0,1.0,120.29,121.11,120.12,120.42,5399424.0,2017,2017Q4
Chevron,2017-12-12,120.63,120.74,119.56,119.68,4298807.0,0.0,1.0,120.63,120.74,119.56,119.68,4298807.0,2017,2017Q4
ConocoPhillips,2017-01-03,50.82,51.61,49.92,50.61,7032586.0,0.0,1.0,49.698987763781,50.471561560188,48.818840400786,49.493620045749,7032586.0,2017,2017Q1
ConocoPhillips,2017-01-04,50.7,51.095,50.32,51.08,4989087.0,0.0,1.0,49.581634782048,49.967921680252,49.210017006562,49.953252557535,4989087.0,2017,2017Q1
ConocoPhillips,2017-01-05,51.21,51.68,50.72,50.93,4727057.0,0.0,1.0,50.080384954412,50.540017466198,49.601193612337,49.806561330369,4727057.0,2017,2017Q1
ConocoPhillips,2017-01-06,51.02,51.08,50.29,50.74,3472502.0,0.0,1.0,49.894576066669,49.953252557535,49.180678761128,49.620752442626,3472502.0,2017,2017Q1
ConocoPhillips,2017-01-09,50.27,50.53,49.63,49.66,5765097.0,0.0,1.0,49.16111993084,49.415384724594,48.535237361599,48.564575607032,5765097.0,2017,2017Q1
ConocoPhillips,2017-01-10,49.88,50.04,49.37,49.66,5447921.0,0.0,1.0,48.779722740208,48.936193382519,48.280972567845,48.564575607032,5447921.0,2017,2017Q1
ConocoPhillips,2017-01-11,49.96,51.49,49.46,51.22,8689372.0,0.0,1.0,48.857958061364,50.354208578455,48.368987304144,50.090164369556,8689372.0,2017,2017Q1
ConocoPhillips,2017-01-12,51.5,51.53,50.09,50.15,6960144.0,0.0,1.0,50.363987993599,50.393326239033,48.985090458241,49.043766949107,6960144.0,2017,2017Q1
ConocoPhillips,2017-01-13,49.9,50.87,49.84,50.59,4412504.0,0.0,1.0,48.799281570497,49.747884839503,48.740605079631,49.47406121546,4412504.0,2017,2017Q1
ConocoPhillips,2017-01-17,50.56,50.71,50.0,50.15,4995058.0,0.0,1.0,49.444722970027,49.591414197193,48.897075721941,49.043766949107,4995058.0,2017,2017Q1
ConocoPhillips,2017-01-18,49.8,50.585,49.79,50.27,4968930.0,0.0,1.0,48.701487419053,49.469171507888,48.691708003909,49.16111993084,4968930.0,2017,2017Q1
ConocoPhillips,2017-01-19,50.2,50.45,49.78,49.86,4915320.0,0.0,1.0,49.092664024829,49.337149403439,48.681928588765,48.76016390992,4915320.0,2017,2017Q1
ConocoPhillips,2017-01-20,50.39,51.09,50.32,50.73,5864432.0,0.0,1.0,49.278472912572,49.963031972679,49.210017006562,49.610973027481,5864432.0,2017,2017Q1
ConocoPhillips,2017-01-23,50.26,50.57,49.58,49.94,5969086.0,0.0,1.0,49.151340515695,49.454502385171,48.486340285877,48.838399231075,5969086.0,2017,2017Q1
ConocoPhillips,2017-01-24,50.14,51.395,50.01,50.27,5919240.0,0.0,1.0,49.033987533963,50.261304134583,48.906855137086,49.16111993084,5919240.0,2017,2017Q1
ConocoPhillips,2017-01-25,50.41,51.2271,50.32,50.69,5991240.0,0.0,1.0,49.298031742861,50.097107754309,49.210017006562,49.571855366904,5991240.0,2017,2017Q1
ConocoPhillips,2017-01-26,50.63,51.02,50.34,50.63,4163984.0,0.0,1.0,49.513178876038,49.894576066669,49.22957583685,49.513178876038,4163984.0,2017,2017Q1
ConocoPhillips,2017-01-27,50.33,50.4599,49.2,49.43,5401143.0,0.0,1.0,49.219796421706,49.346831024432,48.11472251039,48.339649058711,5401143.0,2017,2017Q1
ConocoPhillips,2017-01-30,49.01,49.18,47.19,47.48,10482573.0,0.0,1.0,47.928913622647,48.095163680101,46.149060066368,46.432663105555,10482573.0,2017,2017Q1
ConocoPhillips,2017-01-31,47.81,48.79,47.37,48.76,7455446.0,0.0,1.0,46.75538380532,47.71376648947,46.325089538967,47.684428244037,7455446.0,2017,2017Q1
ConocoPhillips,2017-02-01,49.0,49.15,47.44,48.5,10037078.0,0.0,1.0,47.919134207502,48.065825434668,46.393545444978,47.430163450283,10037078.0,2017,2017Q1
ConocoPhillips,2017-02-02,48.75,49.34,47.283,48.69,8625117.0,0.0,1.0,47.674648828893,48.251634322412,46.240008627211,47.615972338026,8625117.0,2017,2017Q1
ConocoPhillips,2017-02-03,48.85,50.49,48.815,50.43,8413850.0,0.0,1.0,47.772442980336,49.376267064016,47.738215027331,49.31759057315,8413850.0,2017,2017Q1
ConocoPhillips,2017-02-06,50.5,50.98,49.35,50.09,8127452.0,0.0,1.0,49.386046479161,49.855458406091,48.261413737556,48.985090458241,8127452.0,2017,2017Q1
ConocoPhillips,2017-02-07,49.55,50.23,49.08,49.42,7589834.0,0.0,1.0,48.457002040444,49.122002270262,47.997369528657,48.329869643567,7589834.0,2017,2017Q1
ConocoPhillips,2017-02-08,49.05,50.16,48.51,49.6,8588624.0,0.0,1.0,47.968031283224,49.053546364251,47.439942865427,48.505899116166,8588624.0,2017,2017Q1
ConocoPhillips,2017-02-09,50.04,50.33,49.48,49.81,6356981.0,0.0,1.0,48.936193382519,49.219796421706,48.388546134433,48.711266834198,6356981.0,2017,2017Q1
ConocoPhillips,2017-02-10,50.03,50.54,49.815,50.14,5996045.0,0.265,1.0,49.184999920732,49.686386088223,48.97363124228,49.293142035289,5996045.0,2017,2017Q1
ConocoPhillips,2017-02-13,50.04,50.04,49.22,49.7,6164249.0,0.0,1.0,49.194831022055,49.194831022055,48.38868071354,48.860573577061,6164249.0,2017,2017Q1
ConocoPhillips,2017-02-14,50.0,50.18,49.33,50.14,6063387.0,0.0,1.0,49.155506616762,49.332466440582,48.496822828097,49.293142035289,6063387.0,2017,2017Q1
ConocoPhillips,2017-02-15,49.83,50.29,49.31,49.36,7461768.0,0.0,1.0,48.988377894265,49.440608555139,48.477160625451,48.526316132067,7461768.0,2017,2017Q1
ConocoPhillips,2017-02-16,49.59,49.65,48.27,48.34,9689101.0,0.0,1.0,48.752431462504,48.811418070445,47.454726087822,47.523543797085,9689101.0,2017,2017Q1
ConocoPhillips,2017-02-17,48.22,48.24,47.1,47.51,10691876.0,0.0,1.0,47.405570581205,47.425232783852,46.30448723299,46.707562387247,10691876.0,2017,2017Q1
ConocoPhillips,2017-02-21,48.13,48.52,47.82,48.13,9576621.0,0.0,1.0,47.317090669295,47.700503620906,47.012326528271,47.317090669295,9576621.0,2017,2017Q1
ConocoPhillips,2017-02-22,47.8,47.94,47.03,47.1,8007744.0,0.0,1.0,46.992664325624,47.130299744151,46.235669523726,46.30448723299,8007744.0,2017,2017Q1
ConocoPhillips,2017-02-23,47.79,47.86,47.03,47.3,7846378.0,0.0,1.0,46.982833224301,47.051650933565,46.235669523726,46.501109259457,7846378.0,2017,2017Q1
ConocoPhillips,2017-02-24,47.01,47.49,46.71,47.04,6749541.0,0.0,1.0,46.21600732108,46.6879001846,45.921074281379,46.24550062505,6749541.0,2017,2017Q1
ConocoPhillips,2017-02-27,47.23,47.64,46.965,47.36,6208296.0,0.0,1.0,46.432291550193,46.835366704451,46.171767365124,46.560095867397,6208296.0,2017,2017Q1
ConocoPhillips,2017-02-28,47.17,47.67,47.0,47.57,6707962.0,0.0,1.0,46.373304942253,46.864860008421,46.206176219756,46.766548995187,6707962.0,2017,2017Q1
ConocoPhillips,2017-03-01,48.0,49.23,47.86,49.05,9194533.0,0.0,1.0,47.189286352091,48.398511814864,47.051650933565,48.221551991043,9194533.0,2017,2017Q1
ConocoPhillips,2017-03-02,48.62,48.82,47.91,48.21,5954834.0,0.0,1.0,47.798814634139,47.995436660606,47.100806440181,47.395739479882,5954834.0,2017,2017Q1
ConocoPhillips,2017-03-03,48.19,48.44,47.64,47.82,5316706.0,0.0,1.0,47.376077277235,47.621854810319,46.835366704451,47.012326528271,5316706.0,2017,2017Q1
ConocoPhillips,2017-03-06,47.78,48.4652,47.34,48.32,6078519.0,0.0,1.0,46.973002122978,47.646629185654,46.54043366475,47.503881594439,6078519.0,2017,2017Q1
ConocoPhillips,2017-03-07,48.45,48.51,47.595,47.72,5652437.0,0.0,1.0,47.631685911642,47.690672519582,46.791126748496,46.914015515038,5652437.0,2017,2017Q1
ConocoPhillips,2017-03-08,47.41,47.66,45.805,45.91,9435487.0,0.0,1.0,46.609251374014,46.855028907097,45.031359611616,45.134586175511,9435487.0,2017,2017Q1
ConocoPhillips,2017-03-09,45.61,46.63,45.48,46.48,7235876.0,0.0,1.0,44.83965313581,45.842425470792,44.711848818607,45.694958950942,7235876.0,2017,2017Q1
ConocoPhillips,2017-03-10,46.88,46.88,45.48,45.67,8455110.0,0.0,1.0,46.088203003876,46.088203003876,44.711848818607,44.89863974375,8455110.0,2017,2017Q1
ConocoPhillips,2017-03-13,45.68,46.165,45.54,45.84,6333786.0,0.0,1.0,44.908470845074,45.385279259256,44.770835426547,45.065768466247,6333786.0,2017,2017Q1
ConocoPhillips,2017-03-14,45.15,45.2,44.19,44.94,10538326.0,0.0,1.0,44.387422474936,44.436577981553,43.443636747894,44.180969347146,10538326.0,2017,2017Q1
ConocoPhillips,2017-03-15,45.47,46.12,44.85,45.84,7573389.0,0.0,1.0,44.702017717283,45.341039303301,44.092489435235,45.065768466247,7573389.0,2017,2017Q1
ConocoPhillips,2017-03-16,45.95,46.13,45.51,45.84,6393734.0,0.0,1.0,45.173910580804,45.350870404625,44.741342122577,45.065768466247,6393734.0,2017,2017Q1
ConocoPhillips,2017-03-17,45.97,46.36,45.64,45.69,8359693.0,0.0,1.0,45.193572783451,45.576985735062,44.86914643978,44.918301946397,8359693.0,2017,2017Q1
ConocoPhillips,2017-03-20,45.4,45.98,45.05,45.86,5754178.0,0.0,1.0,44.63320000802,45.203403884774,44.289111461702,45.085430668894,5754178.0,2017,2017Q1
ConocoPhillips,2017-03-21,46.04,46.17,44.88,45.18,6504187.0,0.0,1.0,45.262390492714,45.390194809918,44.121982739206,44.416915778906,6504187.0,2017,2017Q1
ConocoPhillips,2017-03-22,45.03,45.32,44.63,44.65,7852167.0,0.0,1.0,44.269449259056,44.554551197433,43.876205206122,43.895867408768,7852167.0,2017,2017Q1
ConocoPhillips,2017-03-23,44.65,45.0,44.35,44.48,9149363.0,0.0,1.0,43.895867408768,44.239955955086,43.600934369068,43.728738686271,9149363.0,2017,2017Q1
ConocoPhillips,2017-03-24,44.64,44.88,43.97,44.1,8797147.0,0.0,1.0,43.886036307445,44.121982739206,43.22735251878,43.355156835984,8797147.0,2017,2017Q1
ConocoPhillips,2017-03-27,43.49,44.44,43.26,44.29,6231896.0,0.0,1.0,42.75545965526,43.689414280978,42.529344324822,43.541947761128,6231896.0,2017,2017Q1
ConocoPhillips,2017-03-28,44.41,45.49,44.2,45.38,7012324.0,0.0,1.0,43.659920977008,44.72167991993,43.453467849218,44.613537805373,7012324.0,2017,2017Q1
ConocoPhillips,2017-03-29,45.33,46.06,45.005,45.95,6040817.0,0.0,1.0,44.564382298756,45.282052695361,44.244871505747,45.173910580804,6040817.0,2017,2017Q1
ConocoPhillips,2017-03-30,49.33,50.41,48.61,50.0,40059849.0,0.0,1.0,48.496822828097,49.558581771019,47.788983532816,49.155506616762,40059849.0,2017,2017Q1
ConocoPhillips,2017-03-31,49.64,50.05,49.021,49.87,13410488.0,0.0,1.0,48.801586969121,49.204662123379,48.193041797206,49.027702299558,13410488.0,2017,2017Q1
ConocoPhillips,2017-04-03,49.9,49.93,48.8,49.45,7711956.0,0.0,1.0,49.057195603528,49.086688907498,47.97577445796,48.614796043978,7711956.0,2017,2017Q2
ConocoPhillips,2017-04-04,49.43,49.79,49.045,49.73,6170263.0,0.0,1.0,48.595133841331,48.949053488972,48.216636440382,48.890066881031,6170263.0,2017,2017Q2
ConocoPhillips,2017-04-05,50.01,50.405,48.95,49.11,7490852.0,0.0,1.0,49.165337718085,49.553666220358,48.12324097781,48.280538598984,7490852.0,2017,2017Q2
ConocoPhillips,2017-04-06,49.39,49.97,49.16,49.81,6823848.0,0.0,1.0,48.555809436037,49.126013312792,48.3296941056,48.968715691618,6823848.0,2017,2017Q2
ConocoPhillips,2017-04-07,49.85,49.995,49.38,49.54,5856340.0,0.0,1.0,49.008040096912,49.1505910661,48.545978334714,48.703275955888,5856340.0,2017,2017Q2
ConocoPhillips,2017-04-10,49.79,50.47,49.7296,50.15,6737361.0,0.0,1.0,48.949053488972,49.617568378959,48.889673636978,49.302973136612,6737361.0,2017,2017Q2
ConocoPhillips,2017-04-11,50.15,50.24,49.57,50.15,7393700.0,0.0,1.0,49.302973136612,49.391453048522,48.732769259858,49.302973136612,7393700.0,2017,2017Q2
ConocoPhillips,2017-04-12,50.14,50.62,49.295,49.44,7622973.0,0.0,1.0,49.293142035289,49.76503489881,48.462413973466,48.604964942654,7622973.0,2017,2017Q2
ConocoPhillips,2017-04-13,49.6,49.785,48.535,48.62,8807145.0,0.0,1.0,48.762262563828,48.94413793831,47.715250272891,47.798814634139,8807145.0,2017,2017Q2
ConocoPhillips,2017-04-17,48.59,49.02,48.46,48.95,5286622.0,0.0,1.0,47.769321330169,48.192058687073,47.641517012966,48.12324097781,5286622.0,2017,2017Q2
ConocoPhillips,2017-04-18,48.61,49.265,48.43,48.69,6046632.0,0.0,1.0,47.788983532816,48.432920669496,47.612023708996,47.867632343403,6046632.0,2017,2017Q2
ConocoPhillips,2017-04-19,48.76,49.07,47.82,48.0,6165247.0,0.0,1.0,47.936450052666,48.24121419369,47.012326528271,47.189286352091,6165247.0,2017,2017Q2
ConocoPhillips,2017-04-20,48.02,48.68,47.89,47.95,6278788.0,0.0,1.0,47.208948554738,47.857801242079,47.081144237535,47.140130845475,6278788.0,2017,2017Q2
ConocoPhillips,2017-04-21,47.86,48.13,47.3,47.74,6056267.0,0.0,1.0,47.051650933565,47.317090669295,46.501109259457,46.933677717684,6056267.0,2017,2017Q2
ConocoPhillips,2017-04-24,48.0,48.19,47.71,47.91,5750672.0,0.0,1.0,47.189286352091,47.376077277235,46.904184413714,47.100806440181,5750672.0,2017,2017Q2
ConocoPhillips,2017-04-25,47.97,48.895,47.8,48.78,6414673.0,0.0,1.0,47.159793048121,48.069169920531,46.992664325624,47.956112255313,6414673.0,2017,2017Q2
ConocoPhillips,2017-04-26,48.27,49.53,48.24,48.34,6510053.0,0.0,1.0,47.454726087822,48.693444854564,47.425232783852,47.523543797085,6510053.0,2017,2017Q2
ConocoPhillips,2017-04-27,47.83,48.14,46.8599,47.86,7297628.0,0.0,1.0,47.022157629594,47.326921770618,46.068442490216,47.051650933565,7297628.0,2017,2017Q2
ConocoPhillips,2017-04-28,48.15,48.32,47.74,47.91,6419441.0,0.0,1.0,47.336752871942,47.503881594439,46.933677717684,47.100806440181,6419441.0,2017,2017Q2
ConocoPhillips,2017-05-01,47.9,48.03,47.46,47.48,5761131.0,0.0,1.0,47.090975338858,47.218779656062,46.65840688063,46.678069083277,5761131.0,2017,2017Q2
ConocoPhillips,2017-05-02,47.56,47.62,46.27,46.7,10324591.0,0.0,1.0,46.756717893864,46.815704501804,45.488505823151,45.911243180056,10324591.0,2017,2017Q2
ConocoPhillips,2017-05-03,46.25,47.44,46.25,47.08,5752795.0,0.0,1.0,45.468843620505,46.638744677984,45.468843620505,46.284825030343,5752795.0,2017,2017Q2
ConocoPhillips,2017-05-04,46.78,46.85,45.69,45.92,9997874.0,0.0,1.0,45.989891990642,46.058709699906,44.918301946397,45.144417276834,9997874.0,2017,2017Q2
ConocoPhillips,2017-05-05,45.95,46.85,45.89,46.77,7848225.0,0.0,1.0,45.173910580804,46.058709699906,45.114923972864,45.980060889319,7848225.0,2017,2017Q2
ConocoPhillips,2017-05-08,46.8,47.23,46.52,47.13,5843490.0,0.0,1.0,46.009554193289,46.432291550193,45.734283356235,46.33398053696,5843490.0,2017,2017Q2
ConocoPhillips,2017-05-09,47.18,47.21,46.06,46.27,6151037.0,0.0,1.0,46.383136043577,46.412629347547,45.282052695361,45.488505823151,6151037.0,2017,2017Q2
ConocoPhillips,2017-05-10,46.71,47.8601,46.53,47.61,7948810.0,0.0,1.0,45.921074281379,47.051749244578,45.744114457559,46.805873400481,7948810.0,2017,2017Q2
ConocoPhillips,2017-05-11,47.01,47.81,47.01,47.42,8549798.0,0.265,1.0,46.474278977345,47.265162261367,46.474278977345,46.879606660406,8549798.0,2017,2017Q2
ConocoPhillips,2017-05-12,47.4,47.67,46.585,46.97,9108518.0,0.0,1.0,46.859834578305,47.126757686663,46.054122232708,46.434734813143,9108518.0,2017,2017Q2
ConocoPhillips,2017-05-15,48.09,48.33,47.26,47.44,7648462.0,0.0,1.0,47.541971410774,47.779236395981,46.721430003601,46.899378742506,7648462.0,2017,2017Q2
ConocoPhillips,2017-05-16,47.67,47.72,46.675,47.13,5284977.0,0.0,1.0,47.126757686663,47.176187891914,46.14309660216,46.592911469948,5284977.0,2017,2017Q2
ConocoPhillips,2017-05-17,47.01,47.4,46.33,46.41,7453098.0,0.0,1.0,46.474278977345,46.859834578305,45.802028185926,45.881116514328,7453098.0,2017,2017Q2
